District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,16,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03036917528708361
GREAT SOUTHERN DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,10,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0027091901147071095
KIMBERLEY DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,13,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.004484011051362622
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,13,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.021395302908115404
MIDLAND DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,16,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.006376991813536759
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,20,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.006764709861594036
PERTH DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,18,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.012942470717660002
PILBARA DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.010885538562020354
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,10,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.01787725476875771
ARMADALE DISTRICT,Regulated Weapons Offences,2007-12-01,2007,December,21,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0084598619833945
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-12-01,2007,December,40,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.018314095901763187
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-12-01,2007,December,16,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0057122660202285624
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-12-01,2007,December,7,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.013286514188099079
